Entity,Code,Year,Wind Generation - TWh,Solar Generation - TWh,Geo Biomass Other - TWh,Hydro Generation - TWh
South & Central America,,1973,0,0,2.265842809,93.0063232
South & Central America,,1974,0,0,2.378219471,106.8964273
South & Central America,,1975,0,0,2.864100217,115.9223896
South & Central America,,1976,0,0,3.352540517,129.4225008
South & Central America,,1977,0,0,3.67370057,143.123427
South & Central America,,1978,0,0,4.074080737,158.1929027
South & Central America,,1979,0,0,4.372413163,179.7890459
South & Central America,,1980,0,0,4.392865094,201.4459874
South & Central America,,1981,0,0,4.871450638,204.4446262
South & Central America,,1982,0,0,5.506492204,220.1946692
South & Central America,,1983,0,0,6.340874997,237.1094947
South & Central America,,1984,0,0,6.166176942,261.6108315
South & Central America,,1985,0,0,6.059437203,283.5012431
South & Central America,,1986,0,0,6.250761345,305.9861383
South & Central America,,1987,0,0,6.704370138,326.458627
South & Central America,,1988,0,0,6.637861841,338.997862
South & Central America,,1989,0,0,6.944406246,347.1363763
South & Central America,,1990,0,0,8.305423521,360.9658498
South & Central America,,1991,0,0,8.374013725,385.4481146
South & Central America,,1992,0,0,10.69272151,392.7910704
South & Central America,,1993,0.001717172,0,10.2869644,423.063093
South & Central America,,1994,0.007777778,0,10.83241301,448.4429676
South & Central America,,1995,0.007777778,0,11.06380342,465.6940701
South & Central America,,1996,0.041973985,0,12.57328246,485.6945929
South & Central America,,1997,0.102925998,0,13.36820489,513.913338
South & Central America,,1998,0.11137238,0.000017,12.5897003,526.6079671
South & Central America,,1999,0.14847192,0.00012701,14.85606839,527.2850514
South & Central America,,2000,0.252114796,0.002138014,14.82473768,555.6516252
South & Central America,,2001,0.320991025,0.00368675,16.39949314,521.3991679
South & Central America,,2002,0.458866738,0.00601925,18.19010658,547.363318
South & Central America,,2003,0.443097454,0.008332,19.93602324,570.648342
South & Central America,,2004,0.543414492,0.010675726,20.93729286,589.0348643
South & Central America,,2005,0.532301141,0.017325556,22.28989393,624.1520975
South & Central America,,2006,0.77378927,0.007519922,24.05792912,652.6841916
South & Central America,,2007,1.161459975,0.009514951,29.28672284,675.7376104
South & Central America,,2008,1.670433556,0.013543054,33.062173,680.2992221
South & Central America,,2009,2.077927613,0.02375873,36.96006683,697.527994
South & Central America,,2010,3.449127767,0.061823946,47.41699044,700.8750644
South & Central America,,2011,4.324359015,0.131284437,49.57910477,744.1617906
South & Central America,,2012,7.804147352,0.339522368,55.97450004,730.3729194
South & Central America,,2013,10.19691055,0.536830657,63.08304656,709.8551032
South & Central America,,2014,18.5816815,1.123084778,68.85373182,686.2909968
South & Central America,,2015,31.46038682,2.854788002,72.82826293,671.4964158
South & Central America,,2016,45.17700349,4.874459088,76.37751877,686.359422
South & Central America,,2017,56.1317767,7.577886727,78.8907959,700.4398602
South & Central America,,2018,65.75898694,12.71959162,80.96036899,718.3435062
South & Central America,,2019,78.76494009,19.08890766,83.51413375,700.8659576
South & Central America,,2020,85.41842605,22.77557387,84.70095456,660.4645442
South Africa,ZAF,1965,0,0,0,0.037
South Africa,ZAF,1966,0,0,0,0.036
South Africa,ZAF,1967,0,0,0,0.026
South Africa,ZAF,1968,0,0,0,0.024
South Africa,ZAF,1969,0,0,0,0.021
South Africa,ZAF,1970,0,0,0,0.025
South Africa,ZAF,1971,0,0,0,0.112
South Africa,ZAF,1972,0,0,0,0.834
South Africa,ZAF,1973,0,0,0,0.985
South Africa,ZAF,1974,0,0,0,1.132
South Africa,ZAF,1975,0,0,0,1.12
South Africa,ZAF,1976,0,0,0,1.876
South Africa,ZAF,1977,0,0,0,1.944
South Africa,ZAF,1978,0,0,0,1.907
South Africa,ZAF,1979,0,0,0,1.144
South Africa,ZAF,1980,0,0,0,0.992
South Africa,ZAF,1981,0,0,0,1.653
South Africa,ZAF,1982,0,0,0,1.016
South Africa,ZAF,1983,0,0,0,0.595
South Africa,ZAF,1984,0,0,0,0.56
South Africa,ZAF,1985,0,0,0,0.624
South Africa,ZAF,1986,0,0,0,1.623
South Africa,ZAF,1987,0,0,0,1.617
South Africa,ZAF,1988,0,0,0,3.162
South Africa,ZAF,1989,0,0,0,2.759
South Africa,ZAF,1990,0,0,0,1.01
South Africa,ZAF,1991,0,0,0,1.98
South Africa,ZAF,1992,0,0,0,0.752000015
South Africa,ZAF,1993,0,0,0,0.146000038
South Africa,ZAF,1994,0,0,0,1.07399991
South Africa,ZAF,1995,0,0,0,0.528999959
South Africa,ZAF,1996,0,0,0.06,1.318999863
South Africa,ZAF,1997,0,0,0.146,2.092000034
South Africa,ZAF,1998,0,0,0.231,1.595000029
South Africa,ZAF,1999,0,0,0.197,0.725999916
South Africa,ZAF,2000,0,0.0093,0.4775,1.100999866
South Africa,ZAF,2001,0,0.0108,0.4231,1.720999972
South Africa,ZAF,2002,0,0.0124,0.4603,2.08400003
South Africa,ZAF,2003,0.006,0.0139,0.4084,0.827412096
South Africa,ZAF,2004,0.012,0.0155,0.3819,0.949939032
South Africa,ZAF,2005,0.012,0.017,0.4253,1.331940189
South Africa,ZAF,2006,0.012,0.0186,0.4055,2.89761981
South Africa,ZAF,2007,0.012,0.0201,0.4305,2.86561981
South Africa,ZAF,2008,0.021,0.0217,0.4561,1.259619852
South Africa,ZAF,2009,0.03,0.0233,0.4491,1.451619907
South Africa,ZAF,2010,0.034,0.0276,0.3963,1.142899811
South Africa,ZAF,2011,0.037,0.0803,0.412,3.063824203
South Africa,ZAF,2012,0.037,0.086,0.4226,1.018509832
South Africa,ZAF,2013,0.037,0.243,0.4777,1.103915809
South Africa,ZAF,2014,1.066,1.123,0.4321,1.795059972
South Africa,ZAF,2015,3.071,2.749,0.4179,0.590616162
South Africa,ZAF,2016,4.209,3.274,0.4373,1.026515152
South Africa,ZAF,2017,5.866960227,4.239,0.483268098,1.961727273
South Africa,ZAF,2018,6.416343434,4.573,0.42924867,1.169757576
South Africa,ZAF,2019,6.680313131,4.903,0.42924867,0.973960364
South Africa,ZAF,2020,6.990339389,5.177519197,0.42924867,0.499212889
South Korea,KOR,1965,0,0,0,0.710427
South Korea,KOR,1966,0,0,0,0.985322
South Korea,KOR,1967,0,0,0,0.953171
South Korea,KOR,1968,0,0,0,0.929483
South Korea,KOR,1969,0,0,0,1.428512
South Korea,KOR,1970,0,0,0,1.220684
South Korea,KOR,1971,0,0,0,1.319976
South Korea,KOR,1972,0,0,0,1.368076
South Korea,KOR,1973,0,0,0,1.284465
South Korea,KOR,1974,0,0,0,1.905858
South Korea,KOR,1975,0,0,0,1.682809
South Korea,KOR,1976,0,0,0,1.788661
South Korea,KOR,1977,0,0,0,1.392729
South Korea,KOR,1978,0,0,0,1.807524
South Korea,KOR,1979,0,0,0,2.296168
South Korea,KOR,1980,0,0,0,1.920375
South Korea,KOR,1981,0,0,0,2.597707
South Korea,KOR,1982,0,0,0,1.715362
South Korea,KOR,1983,0,0,0,2.294191
South Korea,KOR,1984,0,0,0,1.998143
South Korea,KOR,1985,0,0,0,3.184966
South Korea,KOR,1986,0,0,0,3.10988
South Korea,KOR,1987,0,0,0,3.965371
South Korea,KOR,1988,0,0,0,1.987232
South Korea,KOR,1989,0,0,0,2.963969
South Korea,KOR,1990,0,0.001,0,4.683946
South Korea,KOR,1991,0,0.001,0,3.486046
South Korea,KOR,1992,0,0.002,0,3.097448
South Korea,KOR,1993,0.001,0.002,0,4.227549
South Korea,KOR,1994,0.001,0.002,0,2.346092
South Korea,KOR,1995,0,0.002,0.25,2.759923
South Korea,KOR,1996,0,0.003,0.403,2.424357
South Korea,KOR,1997,0.001,0.003,0.078,2.813992
South Korea,KOR,1998,0.002,0.004,0.058,4.279418
South Korea,KOR,1999,0.005839,0.004572,0.087,4.15926
South Korea,KOR,2000,0.016685,0.005284,0.079,4.009553
South Korea,KOR,2001,0.01259,0.006184,0.088,2.329938791
South Korea,KOR,2002,0.014881,0.007044,0.179,3.2327778
South Korea,KOR,2003,0.024865,0.007752,0.188,4.885576514
South Korea,KOR,2004,0.047442,0.009872,0.292869218,4.3110792
South Korea,KOR,2005,0.129888,0.014399,0.259813729,3.673299595
South Korea,KOR,2006,0.238911,0.031022,0.241290189,3.467537745
South Korea,KOR,2007,0.375641,0.071279,0.383904244,3.631649214
South Korea,KOR,2008,0.436034,0.284315,0.653075825,3.070111801
South Korea,KOR,2009,0.685353,0.566191,0.539064507,2.813171173
South Korea,KOR,2010,0.81695,0.772801,2.888306639,3.681969249
South Korea,KOR,2011,0.862884,0.917198,5.812305053,4.597667427
South Korea,KOR,2012,0.91276,1.103227,6.601881866,3.969038233
South Korea,KOR,2013,1.148179,1.605182,7.406297,4.289267433
South Korea,KOR,2014,1.145557,2.5563,10.99383336,2.75141884
South Korea,KOR,2015,1.342439,3.979158353,11.99635125,2.145719306
South Korea,KOR,2016,1.683142151,5.122441417,12.1300763,2.846275214
South Korea,KOR,2017,2.169014326,7.056219269,14.92012799,2.808820481
South Korea,KOR,2018,2.464878951,9.208098859,15.50369625,3.359417838
South Korea,KOR,2019,2.679157884,12.99601799,14.85108077,2.788678802
South Korea,KOR,2020,3.139589,16.568756,17.34024956,3.877981
Spain,ESP,1965,0,0,0,19.687
Spain,ESP,1966,0,0,0,27.258
Spain,ESP,1967,0,0,0,22.657
Spain,ESP,1968,0,0,0,24.388
Spain,ESP,1969,0,0,0,30.603
Spain,ESP,1970,0,0,0.047,27.772
Spain,ESP,1971,0,0,0.052,31.816
Spain,ESP,1972,0,0,0.061,35.469
Spain,ESP,1973,0,0,0.056,28.912
Spain,ESP,1974,0,0,0.051,30.568
Spain,ESP,1975,0,0,0.113,26.065
Spain,ESP,1976,0,0,0.187,20.932
Spain,ESP,1977,0,0,0.309,39.628
Spain,ESP,1978,0,0,0.316,40.251
Spain,ESP,1979,0,0,0.251,46.397
Spain,ESP,1980,0,0,0.362,29.55
Spain,ESP,1981,0,0,0.424,21.942
Spain,ESP,1982,0,0,0.487,26.331
Spain,ESP,1983,0,0,0.56,27.047
Spain,ESP,1984,0,0,0.55,31.484
Spain,ESP,1985,0,0,0.611,31.287
Spain,ESP,1986,0,0,0.538,26.494
Spain,ESP,1987,0,0,0.563,27.383
Spain,ESP,1988,0,0,0.673,35.246
Spain,ESP,1989,0.013,0.006060606,0.578,19.349
Spain,ESP,1990,0.014,0.006,0.542,25.414
Spain,ESP,1991,0.015,0.007,0.542,27.282
Spain,ESP,1992,0.103,0.008,0.575,18.92
Spain,ESP,1993,0.116,0.009,0.579,24.377
Spain,ESP,1994,0.175,0.01,0.639,28.18
Spain,ESP,1995,0.27,0.015,1.011,23.112
Spain,ESP,1996,0.364,0.012,1.083,39.802
Spain,ESP,1997,0.742,0.013,1.463,34.778
Spain,ESP,1998,1.352,0.015,1.531,34.005
Spain,ESP,1999,2.744,0.017,1.724,22.863
Spain,ESP,2000,4.727,0.018,1.493,29.57
Spain,ESP,2001,6.759,0.024,1.631,41.027
Spain,ESP,2002,9.342,0.03,2.586,22.92
Spain,ESP,2003,12.075,0.041,3.184,41.054
Spain,ESP,2004,15.7,0.056,3.33,31.676
Spain,ESP,2005,21.176,0.041,2.653,17.872
Spain,ESP,2006,23.297,0.119,2.774,25.89
Spain,ESP,2007,27.568,0.508,2.898,27.233
Spain,ESP,2008,32.946,2.578,3.255,23.532
Spain,ESP,2009,37.88690305,6.066934673,3.40880922,26.35247791
Spain,ESP,2010,43.68135736,7.064428643,3.8176439,42.03569621
Spain,ESP,2011,42.433,8.679536284,4.515,30.596
Spain,ESP,2012,49.472,11.96590945,4.97700946,20.545
Spain,ESP,2013,55.76712989,13.11088913,5.290420845,36.77989838
Spain,ESP,2014,52.013,13.67302681,5.414056768,39.169
Spain,ESP,2015,49.325,13.85842969,5.764167334,28.14
Spain,ESP,2016,48.914,13.64170068,5.664680366,36.38557083
Spain,ESP,2017,49.127,14.32067117,6.078,18.322
Spain,ESP,2018,50.896,12.744,6.175546925,34.334
Spain,ESP,2019,53.08907023,15.10828678,5.63706481,22.4860773
Spain,ESP,2020,53.22096655,20.805361,6.494382277,27.49564095
Sri Lanka,LKA,1965,0,0,0,0.365
Sri Lanka,LKA,1966,0,0,0,0.399
Sri Lanka,LKA,1967,0,0,0,0.41
Sri Lanka,LKA,1968,0,0,0,0.474
Sri Lanka,LKA,1969,0,0,0,0.549
Sri Lanka,LKA,1970,0,0,0,0.7403
Sri Lanka,LKA,1971,0,0,0,0.8255
Sri Lanka,LKA,1972,0,0,0,0.8471
Sri Lanka,LKA,1973,0,0,0,0.6957
Sri Lanka,LKA,1974,0,0,0,0.9976
Sri Lanka,LKA,1975,0,0,0,1.0766
Sri Lanka,LKA,1976,0,0,0,1.1095
Sri Lanka,LKA,1977,0,0,0,1.2139
Sri Lanka,LKA,1978,0,0,0,1.3663
Sri Lanka,LKA,1979,0,0,0,1.4618
Sri Lanka,LKA,1980,0,0,0,1.4801
Sri Lanka,LKA,1981,0,0,0,1.5716
Sri Lanka,LKA,1982,0,0,0,1.6076
Sri Lanka,LKA,1983,0,0,0,1.2172
Sri Lanka,LKA,1984,0,0,0,2.0922
Sri Lanka,LKA,1985,0,0,0,2.3956
Sri Lanka,LKA,1986,0,0,0,2.6451
Sri Lanka,LKA,1987,0,0,0,2.177
Sri Lanka,LKA,1988,0,0,0,2.5967
Sri Lanka,LKA,1989,0,0,0,2.8012
Sri Lanka,LKA,1990,0,0,0,3.1448
Sri Lanka,LKA,1991,0,0,0,3.1166
Sri Lanka,LKA,1992,0,0,0,2.8999
Sri Lanka,LKA,1993,0,0,0,3.796
Sri Lanka,LKA,1994,0,0,0,4.0891
Sri Lanka,LKA,1995,0,0,0,4.5141
Sri Lanka,LKA,1996,0,0,0,3.2519
Sri Lanka,LKA,1997,0,0,0,3.44727
Sri Lanka,LKA,1998,0,0,0,3.91495
Sri Lanka,LKA,1999,0.0035,0,0,4.177493601
Sri Lanka,LKA,2000,0.0034,0.000432,0,3.204207588
Sri Lanka,LKA,2001,0.0035,0.000903096,0,3.117843673
Sri Lanka,LKA,2002,0.003605747,0.001501112,0,2.700411679
Sri Lanka,LKA,2003,0.003405747,0.002403992,0,3.318741679
Sri Lanka,LKA,2004,0.002705747,0.003539072,0.00012,2.969222677
Sri Lanka,LKA,2005,0.002405747,0.004615336,0.00228,3.459531715
Sri Lanka,LKA,2006,0.002305747,0.00538678,0.00178,4.643376882
Sri Lanka,LKA,2007,0.002305747,0.00597646,0.0011,3.956473213
Sri Lanka,LKA,2008,0.003241747,0.006375132,0.00572,4.139192911
Sri Lanka,LKA,2009,0.003501447,0.006787804,0.02301,3.891111071
Sri Lanka,LKA,2010,0.053161447,0.007195476,0.03251,5.644559257
Sri Lanka,LKA,2011,0.091620447,0.008714148,0.031626,4.583891665
Sri Lanka,LKA,2012,0.146807747,0.01000782,0.022173,3.302163522
Sri Lanka,LKA,2013,0.234581747,0.01438312,0.026389,6.929242522
Sri Lanka,LKA,2014,0.272453747,0.02808402,0.041393,4.562648522
Sri Lanka,LKA,2015,0.34321,0.04872,0.05731,5.97989
Sri Lanka,LKA,2016,0.34487,0.08297,0.07196,4.23154
Sri Lanka,LKA,2017,0.36681,0.22461,0.067,4.03136
Sri Lanka,LKA,2018,0.32631,0.32131,0.0871,6.41146
Sri Lanka,LKA,2019,0.32631,0.373369488,0.092725954,4.843314371
Sri Lanka,LKA,2020,0.640045197,0.400155745,0.092725954,4.976242168
Sweden,SWE,1965,0,0,0,46.423
Sweden,SWE,1966,0,0,0,45.489
Sweden,SWE,1967,0,0,0,49.286
Sweden,SWE,1968,0,0,0,48.739
Sweden,SWE,1969,0,0,0,41.83
Sweden,SWE,1970,0,0,0.13,41.489
Sweden,SWE,1971,0,0,0.16,52.012
Sweden,SWE,1972,0,0,0.226,53.743
Sweden,SWE,1973,0,0,0.399,59.872
Sweden,SWE,1974,0,0,0.357,57.265
Sweden,SWE,1975,0,0,0.31,57.648
Sweden,SWE,1976,0,0,0.354,54.832
Sweden,SWE,1977,0,0,0.36,53.495
Sweden,SWE,1978,0,0,0.276,57.753
Sweden,SWE,1979,0,0,0.347,61.08
Sweden,SWE,1980,0,0,0.721,58.868
Sweden,SWE,1981,0,0,0.921,59.753
Sweden,SWE,1982,0,0,1.002,55.066
Sweden,SWE,1983,0.003,0,1.447,63.544
Sweden,SWE,1984,0.005,0,1.848,67.906
Sweden,SWE,1985,0.006,0,1.802,70.988
Sweden,SWE,1986,0.006,0,1.98,60.933
Sweden,SWE,1987,0.006,0,1.959,71.854
Sweden,SWE,1988,0.005,0,2.041,69.883
Sweden,SWE,1989,0.005,0,2.189,71.75
Sweden,SWE,1990,0.006,0,1.943,72.509
Sweden,SWE,1991,0.013,0,1.86,63.249
Sweden,SWE,1992,0.031,0,2.01,74.364
Sweden,SWE,1993,0.052,0.001,2.171,74.647
Sweden,SWE,1994,0.075,0.001,2.229,59.097
Sweden,SWE,1995,0.105,0.001,2.354,68.096
Sweden,SWE,1996,0.144,0.001,2.118,51.74
Sweden,SWE,1997,0.203,0.001,2.773,69.056
Sweden,SWE,1998,0.308,0.001,2.78,74.743
Sweden,SWE,1999,0.358,0.001,2.697,71.691
Sweden,SWE,2000,0.457,0.001,4.098,78.584
Sweden,SWE,2001,0.482,0.002,3.777,79.061
Sweden,SWE,2002,0.608,0.002,4.175,66.358
Sweden,SWE,2003,0.679,0.002,4.51,53.54
Sweden,SWE,2004,0.85,0.002,7.201,60.588
Sweden,SWE,2005,0.949,0.002,7.491,72.692
Sweden,SWE,2006,0.987,0.002,8.359,61.638
Sweden,SWE,2007,1.43,0.003,9.836,66.163
Sweden,SWE,2008,1.996,0.004,10.337,68.997
Sweden,SWE,2009,2.485,0.007,11.46,65.414
Sweden,SWE,2010,3.502,0.009,12.192,66.398
Sweden,SWE,2011,6.078,0.013,11.536,67.064
Sweden,SWE,2012,7.165,0.019,12.194,78.939
Sweden,SWE,2013,9.842,0.035,11.45,61.361
Sweden,SWE,2014,11.234,0.047,10.696,63.763
Sweden,SWE,2015,16.268,0.097,10.765,75.312
Sweden,SWE,2016,15.479,0.143,11.488078,62.018
Sweden,SWE,2017,17.609,0.23,12.076,64.964
Sweden,SWE,2018,16.623,0.391,11.913,62.05
Sweden,SWE,2019,19.847,0.663,13.036,65.207
Sweden,SWE,2020,28.07137706,1.056428571,10.99134018,73.34343572
Switzerland,CHE,1965,0,0,0,24.097282
Switzerland,CHE,1966,0,0,0,27.518608
Switzerland,CHE,1967,0,0,0,29.8502124
Switzerland,CHE,1968,0,0,0,29.515338
Switzerland,CHE,1969,0,0,0,28.2451314
Switzerland,CHE,1970,0,0,0,29.1726276
Switzerland,CHE,1971,0,0,0,29.043726
Switzerland,CHE,1972,0,0,0,24.2340336
Switzerland,CHE,1973,0,0,0,26.5866066
Switzerland,CHE,1974,0,0,0,27.8503924
Switzerland,CHE,1975,0,0,0,32.2357896
Switzerland,CHE,1976,0,0,0,25.8494028
Switzerland,CHE,1977,0,0,0,34.8898818
Switzerland,CHE,1978,0,0,0.098,31.5605258
Switzerland,CHE,1979,0,0,0.287,29.6843792
Switzerland,CHE,1980,0,0,0.173,33.4479334
Switzerland,CHE,1981,0,0,0.436,35.1250786
Switzerland,CHE,1982,0,0,0.39,35.9714108
Switzerland,CHE,1983,0,0,0.396,35.0628518
Switzerland,CHE,1984,0,0,0.369,29.8938642
Switzerland,CHE,1985,0,0,0.365,32.05207071
Switzerland,CHE,1986,0,0,0.458,32.90528283
Switzerland,CHE,1987,0,0,0.511,34.67469697
Switzerland,CHE,1988,0,0,0.513,35.79507071
Switzerland,CHE,1989,0,0,0.529,29.77492929
Switzerland,CHE,1990,0,0.001,0.438,29.79784848
Switzerland,CHE,1991,0,0.002,0.436,32.08016162
Switzerland,CHE,1992,0,0.003,0.485,32.70365657
Switzerland,CHE,1993,0,0.004,0.491,35.78119192
Switzerland,CHE,1994,0,0.005,0.55,39.07255556
Switzerland,CHE,1995,0,0.006,0.574,35.17156566
Switzerland,CHE,1996,0.001,0.007,0.614,28.7479798
Switzerland,CHE,1997,0.002,0.007,0.658,34.04645455
Switzerland,CHE,1998,0.003,0.008,0.689,33.47541414
Switzerland,CHE,1999,0.003,0.01,0.749,40.00826263
Switzerland,CHE,2000,0.003,0.011,0.833,36.83733333
Switzerland,CHE,2001,0.004,0.013,0.876,41.32287879
Switzerland,CHE,2002,0.005,0.015,0.909,35.17181818
Switzerland,CHE,2003,0.005,0.018,0.93,34.76713131
Switzerland,CHE,2004,0.006,0.018,0.97,33.75171717
Switzerland,CHE,2005,0.008,0.021,1.016,31.22989899
Switzerland,CHE,2006,0.015,0.024,1.135,30.96185859
Switzerland,CHE,2007,0.016,0.029,1.179,35.25340404
Switzerland,CHE,2008,0.019,0.037,1.229,36.03938384
Switzerland,CHE,2009,0.023,0.054,1.229,35.72711111
Switzerland,CHE,2010,0.037,0.094,1.272,36.06428283
Switzerland,CHE,2011,0.07,0.168,1.385,32.39336364
Switzerland,CHE,2012,0.088,0.299,1.527,38.60409091
Switzerland,CHE,2013,0.09,0.5,1.607,38.46471717
Switzerland,CHE,2014,0.101,0.842,1.671,38.04005051
Switzerland,CHE,2015,0.11,1.119,1.601,38.26184848
Switzerland,CHE,2016,0.109,1.333,1.725,34.62792929
Switzerland,CHE,2017,0.133,1.683,1.838,34.09536364
Switzerland,CHE,2018,0.122,1.945,1.811,34.60919092
Switzerland,CHE,2019,0.146,2.178,1.862,37.63396899
Switzerland,CHE,2020,0.169359999,2.623314388,1.941606801,37.69396899
Taiwan,TWN,1965,0,0,0,2.586
Taiwan,TWN,1966,0,0,0,2.661
Taiwan,TWN,1967,0,0,0,2.634
Taiwan,TWN,1968,0,0,0,3.864
Taiwan,TWN,1969,0,0,0,3.052
Taiwan,TWN,1970,0,0,0,2.865
Taiwan,TWN,1971,0,0,0,3.091
Taiwan,TWN,1972,0,0,0,3.636
Taiwan,TWN,1973,0,0,0,3.399
Taiwan,TWN,1974,0,0,0,4.705
Taiwan,TWN,1975,0,0,0,5.261
Taiwan,TWN,1976,0,0,0,4.282
Taiwan,TWN,1977,0,0,0,4.023
Taiwan,TWN,1978,0,0,0,4.966
Taiwan,TWN,1979,0,0,0,4.567
Taiwan,TWN,1980,0,0,0,2.926
Taiwan,TWN,1981,0,0,0,4.791
Taiwan,TWN,1982,0,0,0.00828249,4.781224244
Taiwan,TWN,1983,0,0,0.004545145,4.987750139
Taiwan,TWN,1984,0,0,0.00350599,4.385302057
Taiwan,TWN,1985,0,0,0.00295588,6.00112974
Taiwan,TWN,1986,0,0,0.0045321,6.129921331
Taiwan,TWN,1987,0,0,0.0028272,5.508951108
Taiwan,TWN,1988,0,0,0.00310436,4.673865646
Taiwan,TWN,1989,0,0,0.31721424,4.863455304
Taiwan,TWN,1990,0,0,0.3461438,6.3811797
Taiwan,TWN,1991,0,0,0.394528202,3.853647314
Taiwan,TWN,1992,0,0,0.42111909,6.555992856
Taiwan,TWN,1993,0,0,0.36348286,4.108831117
Taiwan,TWN,1994,0,0,0.38535519,5.061525136
Taiwan,TWN,1995,0,0,0.516788615,4.839462002
Taiwan,TWN,1996,0,0,0.595200458,4.743054158
Taiwan,TWN,1997,0,0,0.520269522,5.245482337
Taiwan,TWN,1998,0,0,0.617226845,6.201857491
Taiwan,TWN,1999,0,0,0.753077587,5.051024715
Taiwan,TWN,2000,0.00138286,0.00012,1.05812879,4.559980352
Taiwan,TWN,2001,0.012228773,0.000264,1.364907839,5.090297834
Taiwan,TWN,2002,0.015879599,0.000348,1.725715188,2.778901093
Taiwan,TWN,2003,0.02376162,0.000461,1.789127978,3.03451643
Taiwan,TWN,2004,0.025252811,0.000584,1.8475166,3.209869181
Taiwan,TWN,2005,0.091300426,0.00096,1.848429219,4.071373596
Taiwan,TWN,2006,0.276074732,0.001457,1.84917816,4.088350767
Taiwan,TWN,2007,0.439534507,0.00218,1.882276009,4.417549905
Taiwan,TWN,2008,0.588265167,0.004473143,1.815817719,4.305105175
Taiwan,TWN,2009,0.786635449,0.009112535,1.746686423,3.74828819
Taiwan,TWN,2010,1.026337795,0.021727004,1.832937199,4.194101306
Taiwan,TWN,2011,1.492676671,0.061622537,1.834204401,3.999726499
Taiwan,TWN,2012,1.413468482,0.159869831,1.834369061,5.669557962
Taiwan,TWN,2013,1.640007611,0.321096236,1.841204156,5.422889721
Taiwan,TWN,2014,1.500484383,0.528762129,1.911959253,4.317861918
Taiwan,TWN,2015,1.525235707,0.850267948,1.938298994,4.470146125
Taiwan,TWN,2016,1.457101846,1.10900465,1.903696737,6.562040858
Taiwan,TWN,2017,1.722458624,1.667452949,1.85819815,5.446814787
Taiwan,TWN,2018,1.706844213,2.712035669,1.964694731,4.481584152
Taiwan,TWN,2019,1.892231712,4.014341974,1.980636367,5.544795913
Taiwan,TWN,2020,2.289288107,6.085793133,1.941811131,3.02200535
Thailand,THA,1965,0,0,0,0.841
Thailand,THA,1966,0,0,0,1.064
Thailand,THA,1967,0,0,0,1.368
Thailand,THA,1968,0,0,0,1.405
Thailand,THA,1969,0,0,0,1.046
Thailand,THA,1970,0,0,0,1.787
Thailand,THA,1971,0,0,0,2.048
Thailand,THA,1972,0,0,0,1.728
Thailand,THA,1973,0,0,0,1.88
Thailand,THA,1974,0,0,0,2.458
Thailand,THA,1975,0,0,0,3.399
Thailand,THA,1976,0,0,0,3.637
Thailand,THA,1977,0,0,0,3.265
Thailand,THA,1978,0,0,0,2.11
Thailand,THA,1979,0,0,0,3.263
Thailand,THA,1980,0,0,0,1.273
Thailand,THA,1981,0,0,0,2.974
Thailand,THA,1982,0,0,0,3.836
Thailand,THA,1983,0,0,0,3.66
Thailand,THA,1984,0,0,0,4.081
Thailand,THA,1985,0,0,0,3.691
Thailand,THA,1986,0,0,0,5.5317
Thailand,THA,1987,0,0,0.00492,4.05623
Thailand,THA,1988,0,0,0.03019,3.71817
Thailand,THA,1989,0,0,0.02157,5.51221
Thailand,THA,1990,0,0,0.025009,4.90011
Thailand,THA,1991,0,0,0.029667,4.50535
Thailand,THA,1992,0,0,0.020861,4.15894
Thailand,THA,1993,0,0,0.029429,3.612501
Thailand,THA,1994,0,0,0.05076354,4.403602
Thailand,THA,1995,0,0,0.14274906,6.593011
Thailand,THA,1996,0,0,0.20712081,7.215002
Thailand,THA,1997,0,0,0.273500265,7.082
Thailand,THA,1998,0,0,0.309511095,5.088822
Thailand,THA,1999,0,0,0.447433287,3.409668
Thailand,THA,2000,0,0,0.526897491,5.891444
Thailand,THA,2001,0,0,0.621087839,6.174345
Thailand,THA,2002,0,0,0.752402167,7.36694
Thailand,THA,2003,0,0,1.231493312,7.207755
Thailand,THA,2004,0,0,1.841917895,5.896294
Thailand,THA,2005,0,0,1.856268039,5.671181
Thailand,THA,2006,0.000131,0.03648,1.989577895,7.95005
Thailand,THA,2007,0.000394,0.03876,2.419469854,7.961357
Thailand,THA,2008,0.000482,0.03888,2.139686233,6.95069
Thailand,THA,2009,0.001,0.0444,2.252298026,6.965736
Thailand,THA,2010,0.003924,0.05832,3.36561349,5.346753
Thailand,THA,2011,0.005,0.09444,3.979047259,7.934922
Thailand,THA,2012,0.017179,0.498475,4.696401945,8.431217
Thailand,THA,2013,0.351304,1.257475,5.626381489,5.412084
Thailand,THA,2014,0.396,1.933475,6.717463143,5.163573
Thailand,THA,2015,0.328,2.378,7.336832322,3.760733
Thailand,THA,2016,0.345,3.377,8.816594342,3.543078
Thailand,THA,2017,1.109,4.543,9.293569923,4.687186
Thailand,THA,2018,1.641,4.537,11.74623394,7.597013
Thailand,THA,2019,2.242153395,4.567853753,14.59366382,6.309958
Thailand,THA,2020,2.242153395,4.567853753,13.69211535,4.539848
Trinidad and Tobago,TTO,1965,0,0,0,0
Trinidad and Tobago,TTO,1966,0,0,0,0
Trinidad and Tobago,TTO,1967,0,0,0,0
