Entity,Code,Year,Electricity from wind (TWh),Electricity from hydro (TWh),Electricity from solar (TWh),Electricity from other renewables including bioenergy (TWh)
Spain,ESP,2015,49.33,28.14,13.86,5.76
Spain,ESP,2016,48.9,36.4,13.64,5.69
Spain,ESP,2017,49.13,18.32,14.4,6.08
Spain,ESP,2018,50.9,34.33,12.74,5.91
Spain,ESP,2019,55.65,24.65,15.1,5.59
Spain,ESP,2020,56.44,30.51,20.67,6.17
Spain,ESP,2021,62.27,29.47,25.98,6.48
Sri Lanka,LKA,1965,0,0.365,0,0
Sri Lanka,LKA,1966,0,0.399,0,0
Sri Lanka,LKA,1967,0,0.41,0,0
Sri Lanka,LKA,1968,0,0.474,0,0
Sri Lanka,LKA,1969,0,0.549,0,0
Sri Lanka,LKA,1970,0,0.74,0,0
Sri Lanka,LKA,1971,0,0.826,0,0
Sri Lanka,LKA,1972,0,0.847,0,0
Sri Lanka,LKA,1973,0,0.696,0,0
Sri Lanka,LKA,1974,0,0.998,0,0
Sri Lanka,LKA,1975,0,1.077,0,0
Sri Lanka,LKA,1976,0,1.11,0,0
Sri Lanka,LKA,1977,0,1.214,0,0
Sri Lanka,LKA,1978,0,1.366,0,0
Sri Lanka,LKA,1979,0,1.462,0,0
Sri Lanka,LKA,1980,0,1.48,0,0
Sri Lanka,LKA,1981,0,1.572,0,0
Sri Lanka,LKA,1982,0,1.608,0,0
Sri Lanka,LKA,1983,0,1.217,0,0
Sri Lanka,LKA,1984,0,2.092,0,0
Sri Lanka,LKA,1985,0,2.396,0,0
Sri Lanka,LKA,1986,0,2.645,0,0
Sri Lanka,LKA,1987,0,2.177,0,0
Sri Lanka,LKA,1988,0,2.597,0,0
Sri Lanka,LKA,1989,0,2.801,0,0
Sri Lanka,LKA,1990,0,3.145,0,0
Sri Lanka,LKA,1991,0,3.117,0,0
Sri Lanka,LKA,1992,0,2.9,0,0
Sri Lanka,LKA,1993,0,3.796,0,0
Sri Lanka,LKA,1994,0,4.089,0,0
Sri Lanka,LKA,1995,0,4.514,0,0
Sri Lanka,LKA,1996,0,3.252,0,0
Sri Lanka,LKA,1997,0,3.447,0,0
Sri Lanka,LKA,1998,0,3.915,0,0
Sri Lanka,LKA,1999,0.004,4.177,0,0
Sri Lanka,LKA,2000,0,3.16,0.01,0
Sri Lanka,LKA,2001,0,3.08,0.01,0
Sri Lanka,LKA,2002,0,2.67,0.01,0
Sri Lanka,LKA,2003,0,3.26,0.01,0
Sri Lanka,LKA,2004,0,2.93,0.01,0
Sri Lanka,LKA,2005,0,3.42,0.01,0
Sri Lanka,LKA,2006,0,3.85,0.01,0
Sri Lanka,LKA,2007,0,3.91,0.02,0.01
Sri Lanka,LKA,2008,0,4.09,0.02,0.06
Sri Lanka,LKA,2009,0,3.87,0.02,0.06
Sri Lanka,LKA,2010,0.05,5.58,0.02,0.04
Sri Lanka,LKA,2011,0.09,4.57,0.02,0.04
Sri Lanka,LKA,2012,0.15,3.26,0.02,0.05
Sri Lanka,LKA,2013,0.23,6.85,0.02,0.04
Sri Lanka,LKA,2014,0.27,4.51,0.02,0.08
Sri Lanka,LKA,2015,0.34,5.91,0.02,0.08
Sri Lanka,LKA,2016,0.34,4.18,0.02,0.13
Sri Lanka,LKA,2017,0.37,3.98,0.14,0.19
Sri Lanka,LKA,2018,0.32,6.34,0.12,0.2
Sri Lanka,LKA,2019,0.35,4.52,0.1,0.25
Sri Lanka,LKA,2020,0.35,4.9,0.11,0.25
Sudan,SDN,2000,0,1.17,0,0.1
Sudan,SDN,2001,0,1.25,0,0.12
Sudan,SDN,2002,0,1.27,0,0.13
Sudan,SDN,2003,0,1.15,0,0.16
Sudan,SDN,2004,0,1.1,0,0.16
Sudan,SDN,2005,0,1.25,0,0.17
Sudan,SDN,2006,0,1.36,0,0.17
Sudan,SDN,2007,0,1.44,0,0.19
Sudan,SDN,2008,0,1.45,0,0.22
Sudan,SDN,2009,0,3.2,0,0.18
Sudan,SDN,2010,0,6.14,0,0.07
Sudan,SDN,2011,0,6.4,0,0.11
Sudan,SDN,2012,0,6.55,0.01,0.3
Sudan,SDN,2013,0,8.23,0.01,0.22
Sudan,SDN,2014,0,8.82,0.01,0.26
Sudan,SDN,2015,0,8.34,0.01,0.48
Sudan,SDN,2016,0,7.97,0.02,0.66
Sudan,SDN,2017,0,9.25,0.02,0.64
Sudan,SDN,2018,0,9.56,0.02,0.68
Sudan,SDN,2019,0,7.75,0.02,0.71
Sudan,SDN,2020,0,7.75,0.02,0.71
Suriname,SUR,2000,0,0.71,0,0
Suriname,SUR,2001,0,0.73,0,0
Suriname,SUR,2002,0,0.74,0,0
Suriname,SUR,2003,0,0.75,0,0
Suriname,SUR,2004,0,0.76,0,0
Suriname,SUR,2005,0,0.82,0,0
Suriname,SUR,2006,0,0.86,0,0
Suriname,SUR,2007,0,0.86,0,0
Suriname,SUR,2008,0,0.86,0,0
Suriname,SUR,2009,0,0.86,0,0
Suriname,SUR,2010,0,1.2,0,0
Suriname,SUR,2011,0,1.03,0,0
Suriname,SUR,2012,0,0.82,0,0
Suriname,SUR,2013,0,0.83,0,0
Suriname,SUR,2014,0,0.55,0.01,0
Suriname,SUR,2015,0,0.47,0.01,0.01
Suriname,SUR,2016,0,0.78,0.01,0.01
Suriname,SUR,2017,0,0.92,0.01,0
Suriname,SUR,2018,0,0.99,0.01,0
Suriname,SUR,2019,0,1.36,0.01,0
Suriname,SUR,2020,0,1.36,0.01,0
Sweden,SWE,1965,0,46.423,0,0
Sweden,SWE,1966,0,45.489,0,0
Sweden,SWE,1967,0,49.286,0,0
Sweden,SWE,1968,0,48.739,0,0
Sweden,SWE,1969,0,41.83,0,0
Sweden,SWE,1970,0,41.489,0,0.13
Sweden,SWE,1971,0,52.012,0,0.16
Sweden,SWE,1972,0,53.743,0,0.226
Sweden,SWE,1973,0,59.872,0,0.399
Sweden,SWE,1974,0,57.265,0,0.357
Sweden,SWE,1975,0,57.648,0,0.31
Sweden,SWE,1976,0,54.832,0,0.354
Sweden,SWE,1977,0,53.495,0,0.36
Sweden,SWE,1978,0,57.753,0,0.276
Sweden,SWE,1979,0,61.08,0,0.347
Sweden,SWE,1980,0,58.868,0,0.721
Sweden,SWE,1981,0,59.753,0,0.921
Sweden,SWE,1982,0,55.066,0,1.002
Sweden,SWE,1983,0.003,63.544,0,1.447
Sweden,SWE,1984,0.005,67.906,0,1.848
Sweden,SWE,1985,0.006,70.988,0,1.802
Sweden,SWE,1986,0.006,60.933,0,1.98
Sweden,SWE,1987,0.006,71.854,0,1.959
Sweden,SWE,1988,0.005,69.883,0,2.041
Sweden,SWE,1989,0.005,71.75,0,2.189
Sweden,SWE,1990,0.01,72.5,0,1.94
Sweden,SWE,1991,0.01,63.24,0,1.86
Sweden,SWE,1992,0.03,74.33,0,2.01
Sweden,SWE,1993,0.05,74.65,0,2.17
Sweden,SWE,1994,0.07,59.1,0,2.23
Sweden,SWE,1995,0.1,68.1,0,2.35
Sweden,SWE,1996,0.14,51.74,0,2.12
Sweden,SWE,1997,0.2,69.06,0,2.77
Sweden,SWE,1998,0.32,75,0,2.78
Sweden,SWE,1999,0.36,71.69,0,2.7
Sweden,SWE,2000,0.46,78.58,0,4.1
Sweden,SWE,2001,0.48,79.06,0,3.78
Sweden,SWE,2002,0.61,66.36,0,4.18
Sweden,SWE,2003,0.68,53.54,0,4.51
Sweden,SWE,2004,0.86,60.12,0,7.2
Sweden,SWE,2005,0.94,72.8,0,7.49
Sweden,SWE,2006,0.98,61.72,0,8.36
Sweden,SWE,2007,1.43,66.16,0,9.84
Sweden,SWE,2008,2,69.07,0,10.34
Sweden,SWE,2009,2.49,65.85,0.01,11.46
Sweden,SWE,2010,3.49,66.4,0.01,12.19
Sweden,SWE,2011,6.11,66.43,0.01,11.54
Sweden,SWE,2012,7.16,78.93,0.02,12.19
Sweden,SWE,2013,9.84,61.36,0.04,11.45
Sweden,SWE,2014,11.23,63.76,0.05,10.7
Sweden,SWE,2015,16.32,75.31,0.1,10.77
Sweden,SWE,2016,15.48,62.02,0.14,11.49
Sweden,SWE,2017,17.61,65.14,0.23,12.08
Sweden,SWE,2018,16.62,62.21,0.41,11.91
Sweden,SWE,2019,19.85,65.37,0.68,13.04
Sweden,SWE,2020,27.53,72.39,1.05,11.18
Sweden,SWE,2021,27.31,73.5,1.05,13.33
Switzerland,CHE,1965,0,24.097,0,0
Switzerland,CHE,1966,0,27.519,0,0
Switzerland,CHE,1967,0,29.85,0,0
Switzerland,CHE,1968,0,29.515,0,0
Switzerland,CHE,1969,0,28.245,0,0
Switzerland,CHE,1970,0,29.173,0,0
Switzerland,CHE,1971,0,29.044,0,0
Switzerland,CHE,1972,0,24.234,0,0
Switzerland,CHE,1973,0,26.587,0,0
Switzerland,CHE,1974,0,27.85,0,0
Switzerland,CHE,1975,0,32.236,0,0
Switzerland,CHE,1976,0,25.849,0,0
Switzerland,CHE,1977,0,34.89,0,0
Switzerland,CHE,1978,0,31.561,0,0.098
Switzerland,CHE,1979,0,29.684,0,0.287
Switzerland,CHE,1980,0,33.448,0,0.173
Switzerland,CHE,1981,0,35.125,0,0.436
Switzerland,CHE,1982,0,35.971,0,0.39
Switzerland,CHE,1983,0,35.063,0,0.396
Switzerland,CHE,1984,0,29.894,0,0.369
Switzerland,CHE,1985,0,32.052,0,0.365
Switzerland,CHE,1986,0,32.905,0,0.458
Switzerland,CHE,1987,0,34.675,0,0.511
Switzerland,CHE,1988,0,35.795,0,0.513
Switzerland,CHE,1989,0,29.775,0,0.529
Switzerland,CHE,1990,0,29.798,0.001,0.438
Switzerland,CHE,1991,0,32.08,0.002,0.436
Switzerland,CHE,1992,0,32.704,0.003,0.485
Switzerland,CHE,1993,0,35.781,0.004,0.491
Switzerland,CHE,1994,0,39.073,0.005,0.55
Switzerland,CHE,1995,0,35.172,0.006,0.574
Switzerland,CHE,1996,0.001,28.748,0.007,0.614
Switzerland,CHE,1997,0.002,34.046,0.007,0.658
Switzerland,CHE,1998,0.003,33.475,0.008,0.689
Switzerland,CHE,1999,0.003,40.008,0.01,0.749
Switzerland,CHE,2000,0,36.47,0.01,0.17
Switzerland,CHE,2001,0,40.9,0.01,0.17
Switzerland,CHE,2002,0,34.86,0.01,0.18
Switzerland,CHE,2003,0,34.47,0.02,0.18
Switzerland,CHE,2004,0.01,33.41,0.02,0.19
Switzerland,CHE,2005,0.01,30.91,0.02,0.21
Switzerland,CHE,2006,0.01,30.65,0.02,0.21
Switzerland,CHE,2007,0.02,34.9,0.03,0.2
Switzerland,CHE,2008,0.02,35.68,0.03,0.2
Switzerland,CHE,2009,0.02,35.37,0.05,0.17
Switzerland,CHE,2010,0.04,35.7,0.09,0.19
Switzerland,CHE,2011,0.07,32.07,0.17,0.2
Switzerland,CHE,2012,0.09,38.22,0.3,0.19
Switzerland,CHE,2013,0.09,38.08,0.5,0.19
Switzerland,CHE,2014,0.1,37.66,0.84,0.19
Switzerland,CHE,2015,0.11,37.88,1.12,0.17
Switzerland,CHE,2016,0.11,34.28,1.33,0.21
Switzerland,CHE,2017,0.13,33.75,1.68,0.22
Switzerland,CHE,2018,0.12,34.64,1.95,0.21
Switzerland,CHE,2019,0.15,37.66,2.18,0.22
Switzerland,CHE,2020,0.14,40.62,2.52,0.21
Switzerland,CHE,2021,0.1,39.47,2.67,0.21
Syria,SYR,2000,0,3.2,0,0.02
Syria,SYR,2001,0,3.38,0,0.02
Syria,SYR,2002,0,2.43,0,0.02
Syria,SYR,2003,0,2.73,0,0.02
Syria,SYR,2004,0,4.13,0,0.02
Syria,SYR,2005,0,4.28,0,0.03
Syria,SYR,2006,0,3.91,0,0.03
Syria,SYR,2007,0,3.44,0,0.03
Syria,SYR,2008,0,2.84,0,0.03
Syria,SYR,2009,0,1.85,0,0.03
Syria,SYR,2010,0,2.57,0,0.03
Syria,SYR,2011,0,3.25,0,0.03
Syria,SYR,2012,0,3.2,0,0.02
Syria,SYR,2013,0,2.97,0,0.01
Syria,SYR,2014,0,2.32,0,0.01
Syria,SYR,2015,0,0.41,0,0.01
Syria,SYR,2016,0,0.92,0,0.01
Syria,SYR,2017,0,0.75,0,0.01
Syria,SYR,2018,0,0.75,0,0.01
Syria,SYR,2019,0,1.25,0,0.01
Syria,SYR,2020,0,0.75,0,0.01
Taiwan,TWN,1965,0,2.586,0,0
Taiwan,TWN,1966,0,2.661,0,0
Taiwan,TWN,1967,0,2.634,0,0
Taiwan,TWN,1968,0,3.864,0,0
Taiwan,TWN,1969,0,3.052,0,0
Taiwan,TWN,1970,0,2.865,0,0
Taiwan,TWN,1971,0,3.091,0,0
Taiwan,TWN,1972,0,3.636,0,0
Taiwan,TWN,1973,0,3.399,0,0
Taiwan,TWN,1974,0,4.705,0,0
Taiwan,TWN,1975,0,5.261,0,0
Taiwan,TWN,1976,0,4.282,0,0
Taiwan,TWN,1977,0,4.023,0,0
Taiwan,TWN,1978,0,4.966,0,0
Taiwan,TWN,1979,0,4.567,0,0
Taiwan,TWN,1980,0,2.926,0,0
Taiwan,TWN,1981,0,4.791,0,0
Taiwan,TWN,1982,0,4.781,0,0.008
Taiwan,TWN,1983,0,4.988,0,0.005
Taiwan,TWN,1984,0,4.385,0,0.004
Taiwan,TWN,1985,0,6.001,0,0.003
Taiwan,TWN,1986,0,6.13,0,0.005
Taiwan,TWN,1987,0,5.509,0,0.003
Taiwan,TWN,1988,0,4.674,0,0.003
Taiwan,TWN,1989,0,4.863,0,0.317
Taiwan,TWN,1990,0,6.381,0,0.346
Taiwan,TWN,1991,0,3.854,0,0.395
Taiwan,TWN,1992,0,6.556,0,0.421
Taiwan,TWN,1993,0,4.109,0,0.363
Taiwan,TWN,1994,0,5.062,0,0.385
Taiwan,TWN,1995,0,4.839,0,0.517
Taiwan,TWN,1996,0,4.743,0,0.595
Taiwan,TWN,1997,0,5.245,0,0.52
Taiwan,TWN,1998,0,6.202,0,0.617
Taiwan,TWN,1999,0,5.051,0,0.753
Taiwan,TWN,2000,0,4.52,0,1.01
Taiwan,TWN,2001,0.01,5.05,0,1.31
Taiwan,TWN,2002,0.02,2.76,0,1.67
Taiwan,TWN,2003,0.02,3.01,0,1.73
Taiwan,TWN,2004,0.03,3.18,0,1.74
Taiwan,TWN,2005,0.09,3.95,0,1.75
Taiwan,TWN,2006,0.28,4.05,0,1.75
Taiwan,TWN,2007,0.44,4.37,0,1.78
Taiwan,TWN,2008,0.59,4.26,0,1.72
Taiwan,TWN,2009,0.79,3.71,0.01,1.65
Taiwan,TWN,2010,1.03,4.15,0.02,1.74
Taiwan,TWN,2011,1.49,3.96,0.11,1.74
Taiwan,TWN,2012,1.41,5.61,0.21,1.74
Taiwan,TWN,2013,1.64,5.37,0.34,1.76
Taiwan,TWN,2014,1.5,4.32,0.55,1.82
Taiwan,TWN,2015,1.53,4.47,0.88,1.84
Taiwan,TWN,2016,1.46,6.56,1.13,1.81
Taiwan,TWN,2017,1.72,5.45,1.69,1.76
Taiwan,TWN,2018,1.71,4.48,2.74,1.86
Taiwan,TWN,2019,1.89,5.55,4.01,2
Taiwan,TWN,2020,2.42,6.18,6.09,1.96
Taiwan,TWN,2021,2.16,6.87,9.7,1.96
Tajikistan,TJK,2000,0,13.77,0,0
Tajikistan,TJK,2001,0,14.06,0,0
Tajikistan,TJK,2002,0,15.01,0,0
Tajikistan,TJK,2003,0,16.17,0,0
Tajikistan,TJK,2004,0,16.18,0,0
Tajikistan,TJK,2005,0,16.8,0,0
Tajikistan,TJK,2006,0,16.53,0,0
Tajikistan,TJK,2007,0,16.94,0,0
Tajikistan,TJK,2008,0,16.64,0,0
Tajikistan,TJK,2009,0,15.74,0,0
Tajikistan,TJK,2010,0,16.24,0,0
Tajikistan,TJK,2011,0,16.04,0,0
Tajikistan,TJK,2012,0,16.73,0,0
Tajikistan,TJK,2013,0,16.9,0,0
Tajikistan,TJK,2014,0,15.84,0,0
Tajikistan,TJK,2015,0,16.83,0,0
Tajikistan,TJK,2016,0,16.47,0,0
Tajikistan,TJK,2017,0,16.96,0,0
Tajikistan,TJK,2018,0,18.21,0,0
Tajikistan,TJK,2019,0,18.98,0,0
Tajikistan,TJK,2020,0,17,0,0
Tajikistan,TJK,2021,0,17.53,0,0
Tanzania,TZA,2000,0,2.12,0,0.17
Tanzania,TZA,2001,0,2.58,0,0.08
Tanzania,TZA,2002,0,2.69,0,0.02
Tanzania,TZA,2003,0,2.52,0,0.02
Tanzania,TZA,2004,0,2.33,0,0.12
Tanzania,TZA,2005,0,1.76,0,0.37
Tanzania,TZA,2006,0,1.42,0,0.42
Tanzania,TZA,2007,0,2.5,0,0.35
Tanzania,TZA,2008,0,2.62,0,0.36
Tanzania,TZA,2009,0,2.61,0,0.44
Tanzania,TZA,2010,0,2.67,0.01,0.66
Tanzania,TZA,2011,0,1.97,0.01,0.54
Tanzania,TZA,2012,0,1.75,0.01,0.6
Tanzania,TZA,2013,0,1.7,0.01,0.57
Tanzania,TZA,2014,0,2.56,0.01,0.57
Tanzania,TZA,2015,0,2.09,0.01,0.83
Tanzania,TZA,2016,0,2.34,0.03,0.86
Tanzania,TZA,2017,0,2.33,0.04,0.86
Tanzania,TZA,2018,0,2.21,0.09,0.56
Tanzania,TZA,2019,0,2.31,0.09,0.57
Tanzania,TZA,2020,0,2.35,0.09,0.57
Thailand,THA,1965,0,0.841,0,0
Thailand,THA,1966,0,1.064,0,0
Thailand,THA,1967,0,1.368,0,0
Thailand,THA,1968,0,1.405,0,0
Thailand,THA,1969,0,1.046,0,0
Thailand,THA,1970,0,1.787,0,0
Thailand,THA,1971,0,2.048,0,0
Thailand,THA,1972,0,1.728,0,0
Thailand,THA,1973,0,1.88,0,0
Thailand,THA,1974,0,2.458,0,0
Thailand,THA,1975,0,3.399,0,0
Thailand,THA,1976,0,3.637,0,0
Thailand,THA,1977,0,3.265,0,0
Thailand,THA,1978,0,2.11,0,0
Thailand,THA,1979,0,3.263,0,0
Thailand,THA,1980,0,1.273,0,0
Thailand,THA,1981,0,2.974,0,0
Thailand,THA,1982,0,3.836,0,0
Thailand,THA,1983,0,3.66,0,0
Thailand,THA,1984,0,4.081,0,0
Thailand,THA,1985,0,3.691,0,0
Thailand,THA,1986,0,5.532,0,0
Thailand,THA,1987,0,4.056,0,0.005
Thailand,THA,1988,0,3.718,0,0.03
Thailand,THA,1989,0,5.512,0,0.022
Thailand,THA,1990,0,4.9,0,0.025
Thailand,THA,1991,0,4.505,0,0.03
Thailand,THA,1992,0,4.159,0,0.021
Thailand,THA,1993,0,3.613,0,0.029
Thailand,THA,1994,0,4.404,0,0.051
Thailand,THA,1995,0,6.593,0,0.143
Thailand,THA,1996,0,7.215,0,0.207
Thailand,THA,1997,0,7.082,0,0.274
Thailand,THA,1998,0,5.089,0,0.31
Thailand,THA,1999,0,3.41,0,0.447
Thailand,THA,2000,0,5.97,0,0.49
Thailand,THA,2001,0,6.24,0,0.59
Thailand,THA,2002,0,7.4,0,0.7
Thailand,THA,2003,0,7.23,0,1.15
Thailand,THA,2004,0,5.98,0,1.73
Thailand,THA,2005,0,5.74,0,1.75
Thailand,THA,2006,0,8.04,0,1.87
Thailand,THA,2007,0,8.03,0,2.24
Thailand,THA,2008,0,7.04,0,2
Thailand,THA,2009,0,7.08,0.01,2.11
Thailand,THA,2010,0,5.48,0.02,3.21
Thailand,THA,2011,0,8.08,0.09,3.81
Thailand,THA,2012,0.14,8.67,0.49,4.35
Thailand,THA,2013,0.31,5.69,1.08,5.35
Thailand,THA,2014,0.31,5.49,1.38,6.28
Thailand,THA,2015,0.33,3.71,2.38,6.86
Thailand,THA,2016,0.34,3.49,3.38,8.71
Thailand,THA,2017,1.11,4.65,4.54,9.05
Thailand,THA,2018,1.64,7.49,4.54,11.4
Thailand,THA,2019,3.67,6.37,5.15,13.97
Thailand,THA,2020,3.08,4.54,4.93,13.61
Thailand,THA,2021,4.03,4.53,4.1,14.7
Togo,TGO,2000,0,0.1,0,0
Togo,TGO,2001,0,0.05,0,0
Togo,TGO,2002,0,0.09,0,0
Togo,TGO,2003,0,0.12,0,0
Togo,TGO,2004,0,0.08,0,0
Togo,TGO,2005,0,0.07,0,0
Togo,TGO,2006,0,0.09,0,0
Togo,TGO,2007,0,0.09,0,0
Togo,TGO,2008,0,0.09,0,0
Togo,TGO,2009,0,0.11,0,0
Togo,TGO,2010,0,0.09,0,0
Togo,TGO,2011,0,0.1,0,0
Togo,TGO,2012,0,0.09,0,0
Togo,TGO,2013,0,0.04,0,0
Togo,TGO,2014,0,0.12,0,0
Togo,TGO,2015,0,0.06,0,0
Togo,TGO,2016,0,0.2,0,0
Togo,TGO,2017,0,0.1,0,0
Togo,TGO,2018,0,0,0,0
Togo,TGO,2019,0,0.09,0,0
Togo,TGO,2020,0,0.09,0,0
Tonga,TON,2000,0,0,0,0
Tonga,TON,2001,0,0,0,0
Tonga,TON,2002,0,0,0,0
Tonga,TON,2003,0,0,0,0
Tonga,TON,2004,0,0,0,0
Tonga,TON,2005,0,0,0,0
Tonga,TON,2006,0,0,0,0
Tonga,TON,2007,0,0,0,0
Tonga,TON,2008,0,0,0,0
Tonga,TON,2009,0,0,0,0
Tonga,TON,2010,0,0,0,0
Tonga,TON,2011,0,0,0,0
Tonga,TON,2012,0,0,0,0
Tonga,TON,2013,0,0,0,0
Tonga,TON,2014,0,0,0,0
Tonga,TON,2015,0,0,0,0
Tonga,TON,2016,0,0,0,0
Tonga,TON,2017,0,0,0,0
Tonga,TON,2018,0,0,0,0
Tonga,TON,2019,0,0,0,0
Tonga,TON,2020,0,0,0,0
Trinidad and Tobago,TTO,1965,0,0,0,0
Trinidad and Tobago,TTO,1966,0,0,0,0
Trinidad and Tobago,TTO,1967,0,0,0,0
Trinidad and Tobago,TTO,1968,0,0,0,0
Trinidad and Tobago,TTO,1969,0,0,0,0
Trinidad and Tobago,TTO,1970,0,0,0,0
Trinidad and Tobago,TTO,1971,0,0,0,0.035
Trinidad and Tobago,TTO,1972,0,0,0,0.035
Trinidad and Tobago,TTO,1973,0,0,0,0.029
Trinidad and Tobago,TTO,1974,0,0,0,0.025
Trinidad and Tobago,TTO,1975,0,0,0,0.023
Trinidad and Tobago,TTO,1976,0,0,0,0.019
Trinidad and Tobago,TTO,1977,0,0,0,0.023
Trinidad and Tobago,TTO,1978,0,0,0,0.029
Trinidad and Tobago,TTO,1979,0,0,0,0.029
Trinidad and Tobago,TTO,1980,0,0,0,0.026
Trinidad and Tobago,TTO,1981,0,0,0,0.019
Trinidad and Tobago,TTO,1982,0,0,0,0.018
Trinidad and Tobago,TTO,1983,0,0,0,0.016
Trinidad and Tobago,TTO,1984,0,0,0,0.013
Trinidad and Tobago,TTO,1985,0,0,0,0.017
Trinidad and Tobago,TTO,1986,0,0,0,0.026
Trinidad and Tobago,TTO,1987,0,0,0,0.031
Trinidad and Tobago,TTO,1988,0,0,0,0.027
Trinidad and Tobago,TTO,1989,0,0,0,0.026
Trinidad and Tobago,TTO,1990,0,0,0,0.031
Trinidad and Tobago,TTO,1991,0,0,0,0.025
Trinidad and Tobago,TTO,1992,0,0,0,0.03
Trinidad and Tobago,TTO,1993,0,0,0,0.028
Trinidad and Tobago,TTO,1994,0,0,0,0.032
Trinidad and Tobago,TTO,1995,0,0,0,0.033
Trinidad and Tobago,TTO,1996,0,0,0,0.017
Trinidad and Tobago,TTO,1997,0,0,0,0.018
Trinidad and Tobago,TTO,1998,0,0,0,0.018
Trinidad and Tobago,TTO,1999,0,0,0,0.018
Trinidad and Tobago,TTO,2000,0,0,0,0.02
Trinidad and Tobago,TTO,2001,0,0,0,0.02
Trinidad and Tobago,TTO,2002,0,0,0,0.02
Trinidad and Tobago,TTO,2003,0,0,0,0.03
Trinidad and Tobago,TTO,2004,0,0,0,0.03
Trinidad and Tobago,TTO,2005,0,0,0,0.03
Trinidad and Tobago,TTO,2006,0,0,0,0.03
Trinidad and Tobago,TTO,2007,0,0,0,0.03
Trinidad and Tobago,TTO,2008,0,0,0,0.03
Trinidad and Tobago,TTO,2009,0,0,0,0.03
Trinidad and Tobago,TTO,2010,0,0,0,0.03
Trinidad and Tobago,TTO,2011,0,0,0,0.02
Trinidad and Tobago,TTO,2012,0,0,0,0.02
Trinidad and Tobago,TTO,2013,0,0,0,0.02
Trinidad and Tobago,TTO,2014,0,0,0,0.02
Trinidad and Tobago,TTO,2015,0,0,0,0.02
Trinidad and Tobago,TTO,2016,0,0,0,0.02
Trinidad and Tobago,TTO,2017,0,0,0,0.02
Trinidad and Tobago,TTO,2018,0,0,0,0.02
Trinidad and Tobago,TTO,2019,0,0,0,0.02
Trinidad and Tobago,TTO,2020,0,0,0,0.02
Tunisia,TUN,2000,0.02,0.06,0,0
Tunisia,TUN,2001,0.02,0.05,0,0
Tunisia,TUN,2002,0.03,0.06,0,0
Tunisia,TUN,2003,0.03,0.16,0,0
Tunisia,TUN,2004,0.04,0.15,0,0
Tunisia,TUN,2005,0.04,0.14,0,0
Tunisia,TUN,2006,0.04,0.09,0,0
Tunisia,TUN,2007,0.04,0.05,0,0
Tunisia,TUN,2008,0.04,0.03,0,0
Tunisia,TUN,2009,0.1,0.08,0,0
Tunisia,TUN,2010,0.14,0.05,0,0
Tunisia,TUN,2011,0.11,0.05,0,0
Tunisia,TUN,2012,0.2,0.11,0,0
Tunisia,TUN,2013,0.36,0.06,0.01,0
Tunisia,TUN,2014,0.51,0.05,0.03,0
Tunisia,TUN,2015,0.45,0.07,0.06,0
Tunisia,TUN,2016,0.47,0.05,0.11,0
Tunisia,TUN,2017,0.45,0.02,0.13,0
Tunisia,TUN,2018,0.45,0.02,0.17,0
Tunisia,TUN,2019,0.5,0.07,0.25,0
Tunisia,TUN,2020,0.5,0.06,0.25,0
Tunisia,TUN,2021,0.51,0.06,0.26,0
Turkey,TUR,1965,0,2.179,0,0.1
Turkey,TUR,1966,0,2.338,0,0.122
Turkey,TUR,1967,0,2.382,0,0.173
Turkey,TUR,1968,0,3.175,0,0.179
Turkey,TUR,1969,0,3.445,0,0.178
Turkey,TUR,1970,0,3.033,0,0.166
Turkey,TUR,1971,0,2.61,0,0.162
Turkey,TUR,1972,0,3.204,0,0.175
Turkey,TUR,1973,0,2.603,0,0.197
Turkey,TUR,1974,0,3.356,0,0.207
Turkey,TUR,1975,0,5.904,0,0.22
Turkey,TUR,1976,0,8.375,0,0.161
Turkey,TUR,1977,0,8.572,0,0.218
Turkey,TUR,1978,0,9.335,0,0.137
Turkey,TUR,1979,0,10.289,0,0.145
Turkey,TUR,1980,0,11.348,0,0.136
Turkey,TUR,1981,0,12.616,0,0.11
Turkey,TUR,1982,0,14.167,0,0
Turkey,TUR,1983,0,11.343,0,0
Turkey,TUR,1984,0,13.426,0,0.022
Turkey,TUR,1985,0,12.045,0,0.006
Turkey,TUR,1986,0,11.873,0,0.044
Turkey,TUR,1987,0,18.618,0,0.058
Turkey,TUR,1988,0,28.95,0,0.068
Turkey,TUR,1989,0,17.94,0,0.063
Turkey,TUR,1990,0,23.15,0,0.08
Turkey,TUR,1991,0,22.68,0,0.12
Turkey,TUR,1992,0,26.57,0,0.12
Turkey,TUR,1993,0,33.95,0,0.14
Turkey,TUR,1994,0,30.59,0,0.13
Turkey,TUR,1995,0,35.54,0,0.31
Turkey,TUR,1996,0,40.47,0,0.26
Turkey,TUR,1997,0,39.82,0,0.37
Turkey,TUR,1998,0,42.23,0,0.33
Turkey,TUR,1999,0.02,34.68,0,0.21
Turkey,TUR,2000,0.03,30.88,0,0.25
Turkey,TUR,2001,0.06,24.01,0,0.27
Turkey,TUR,2002,0.05,33.68,0,0.23
Turkey,TUR,2003,0.06,35.33,0,0.17
Turkey,TUR,2004,0.06,46.08,0,0.17
Turkey,TUR,2005,0.06,39.56,0,0.12
