external_ref,status,source,chargeback
sdqg99w8L11j9x765AhJC,TRUE,GLOBALPAY,FALSE
SDSQqG35dW-n6o5yTrCi8,TRUE,GLOBALPAY,FALSE
sE4GVo8VCMKYDV0855l96,TRUE,GLOBALPAY,FALSE
sEmp32bBch8NhPUTmD4Xb,TRUE,GLOBALPAY,FALSE
SF40KFcKXolDg5qHd-q_7,TRUE,GLOBALPAY,FALSE
Sf4Vyf7Vu3tXN9_LK2gK6,TRUE,GLOBALPAY,FALSE
SF7gTqj6RpcwYlPmbekOj,TRUE,GLOBALPAY,FALSE
sfOeucfTCGEQmne0i7MZe,TRUE,GLOBALPAY,FALSE
SFPvaeOMG1p3PQMxidNYX,TRUE,GLOBALPAY,FALSE
SfQBBy8T3n_Xm3JaAyAxe,TRUE,GLOBALPAY,FALSE
sfwQnAoZmDDXWbOQo2Hbg,TRUE,GLOBALPAY,FALSE
Sg97dm--9mDREMVCOnsag,TRUE,GLOBALPAY,FALSE
sgekVZRupcOpwEpIyYEfL,TRUE,GLOBALPAY,FALSE
SGIqB45TLJpujnq0B5hCt,TRUE,GLOBALPAY,FALSE
SGJnrTuIe6M5lBFudN7cK,TRUE,GLOBALPAY,FALSE
sgK0zGAimy5zlZ55sHGM1,TRUE,GLOBALPAY,FALSE
sGQwOXqPOIIUTxE-HUD-w,TRUE,GLOBALPAY,FALSE
SH3qS4bHmVT9CuRQ0v6zF,TRUE,GLOBALPAY,FALSE
sHA-3Ag5K9OGuXYPOzhT7,TRUE,GLOBALPAY,FALSE
SHBEeyLOy4YKGAdYNfoXI,TRUE,GLOBALPAY,FALSE
ShL3F3rObDE4YcQPQ0LV1,TRUE,GLOBALPAY,FALSE
ShthPUoayoErQomKLruBv,TRUE,GLOBALPAY,FALSE
shUROin1PCMtI7dCHQp_G,TRUE,GLOBALPAY,FALSE
SIfUCrZ3vSdloARIGaIWz,TRUE,GLOBALPAY,FALSE
SIjnrZwqbwoC4LKM9vWm4,TRUE,GLOBALPAY,FALSE
SiPEy12qNOD8kJjkhz61e,TRUE,GLOBALPAY,FALSE
SJ1esK8Z8uW0_wEKmqXcx,TRUE,GLOBALPAY,FALSE
sJ8P3GLM6tek6qCbKjAUW,TRUE,GLOBALPAY,FALSE
SJGkfjHRy3PkguJfuzxdD,TRUE,GLOBALPAY,FALSE
SjkAZNqKsD2j5ONezWZnS,TRUE,GLOBALPAY,FALSE
sJoIGj0y7pY5TV2m0-qp8,TRUE,GLOBALPAY,TRUE
SKKVgsM4iUgT5cDFsy45x,TRUE,GLOBALPAY,FALSE
sKLDR6-8kABjpy-8aPKdD,TRUE,GLOBALPAY,FALSE
SkVpQsWhJrGzByr2NDGMn,TRUE,GLOBALPAY,FALSE
skYE6_23jxxikbIwgZtxB,TRUE,GLOBALPAY,TRUE
SkZjvqMDknjXOgWmj9j-Z,TRUE,GLOBALPAY,FALSE
sL0XeT-p3s7itW_5Ou8HW,TRUE,GLOBALPAY,FALSE
sLcnu8y8sZ07y99fHbKNO,TRUE,GLOBALPAY,FALSE
sLDGPMhI_kl1I1ox-2hLA,TRUE,GLOBALPAY,FALSE
sLDlQjjZnPNWHHL-EwzJt,TRUE,GLOBALPAY,FALSE
sLls4C47uN39Zy9EBWvdJ,TRUE,GLOBALPAY,FALSE
SLLzOZ4e6fZA2jLwQjzE2,TRUE,GLOBALPAY,FALSE
SLwFbBknKvQpSneASxpzA,TRUE,GLOBALPAY,FALSE
Sm0pMjA2sBP9j-nYT-tcw,TRUE,GLOBALPAY,FALSE
sMjNMCJ6-KwCBPJwidD4S,TRUE,GLOBALPAY,FALSE
SMnqtlukFzsRJVipMRAaO,TRUE,GLOBALPAY,FALSE
SmwPpyEMDAXfTBoD-bz9v,TRUE,GLOBALPAY,FALSE
snmzGB5CUEaVGAa-gCbRn,TRUE,GLOBALPAY,FALSE
Snp1spzbxQ7gOA-RdfBvF,TRUE,GLOBALPAY,FALSE
snt6wrezEBsSYlBMYCwWl,TRUE,GLOBALPAY,FALSE
sO_cg5LwcGdq_Nurqupol,TRUE,GLOBALPAY,FALSE
SO5SL64-yJUtwlFeCBaD5,TRUE,GLOBALPAY,TRUE
SOF-PMYmF-miliI5Km-rd,TRUE,GLOBALPAY,FALSE
sOivrMfVsXlcbXkQ-B9J8,TRUE,GLOBALPAY,FALSE
sOOuE7Rt1lCg87fCLiADs,TRUE,GLOBALPAY,FALSE
spai5lBqtXe6aZiYQBC8J,TRUE,GLOBALPAY,FALSE
SPm_aqm_Rrer_6jxpLvO2,TRUE,GLOBALPAY,TRUE
SPTGKKXTnbX7UDzdppUl3,TRUE,GLOBALPAY,FALSE
sPuX6wPueEoQJZXoytH0M,TRUE,GLOBALPAY,FALSE
SQ-mPcoB8suhtpfzYYBnT,TRUE,GLOBALPAY,FALSE
Sq-ZveIywgoItrNyNsECA,TRUE,GLOBALPAY,FALSE
sq4dSg1Ltg0aV6JKEaVES,TRUE,GLOBALPAY,FALSE
SQ9x6wrdSm5g7RSA4_huK,TRUE,GLOBALPAY,FALSE
sqhoBSq3flP4D_FR_-FxW,TRUE,GLOBALPAY,FALSE
SqordO6j_CJmza7fGQluC,TRUE,GLOBALPAY,FALSE
SquqyZ2f8ll-X37eDAkAd,TRUE,GLOBALPAY,FALSE
SR3WZPmECZuLNJ8fk8GjY,TRUE,GLOBALPAY,FALSE
SRBjOBEo0gxKMNuAyCZXp,TRUE,GLOBALPAY,FALSE
SrDg2wHtZSjUfQi1CP1Xr,TRUE,GLOBALPAY,FALSE
SRDj1SfhWoBac7uqGHna8,TRUE,GLOBALPAY,FALSE
SrgolIooO7ry0VNiWpWwp,TRUE,GLOBALPAY,FALSE
srMTsmKDtTsAx11CtENqW,TRUE,GLOBALPAY,FALSE
sroL19G5cpDBaOjumzYIA,TRUE,GLOBALPAY,FALSE
Srr8a3KUnloai1nha2-cO,TRUE,GLOBALPAY,FALSE
SrWOcvdH3COXAVyF9SlP6,TRUE,GLOBALPAY,FALSE
sseZaIS-pJGP2fy1GO37F,TRUE,GLOBALPAY,FALSE
SsgWcvTnDXFE9kmhfPzgX,TRUE,GLOBALPAY,FALSE
SSsOdq0AKfESYQlm1e1KG,TRUE,GLOBALPAY,FALSE
ssz6sBexbDhCzpal-Bt1N,TRUE,GLOBALPAY,FALSE
SSz9XIXvrrrrWZbY3yOk0,TRUE,GLOBALPAY,FALSE
SSzL5TKsd8X5p-h6UaZVR,TRUE,GLOBALPAY,FALSE
st47TgI1R9PG66yTpdEaj,TRUE,GLOBALPAY,FALSE
St6ny3DRYAZ-4ytkcRwaO,TRUE,GLOBALPAY,TRUE
stRDNtKUwreZwpoxeI6b8,TRUE,GLOBALPAY,FALSE
STudNdrPNfVrXxaTy32cW,TRUE,GLOBALPAY,FALSE
StUI7RwD9lRRxr16bVuEY,TRUE,GLOBALPAY,FALSE
stX0awN8gK4j3Cg8dgkGh,TRUE,GLOBALPAY,FALSE
sUDkv5YlLzA-8h8kHzMQ8,TRUE,GLOBALPAY,FALSE
SUWXq7_RkY7Q-DO2uqVY5,TRUE,GLOBALPAY,FALSE
sUZskVKvr10-XRHF-P4Xh,TRUE,GLOBALPAY,FALSE
sV-gtliv4FxkGlXfzq45b,TRUE,GLOBALPAY,FALSE
svQfUVsC5ZZdSTkZUuedx,TRUE,GLOBALPAY,FALSE
Sw1qOzT87qYsXQ0EminhZ,TRUE,GLOBALPAY,FALSE
sw5qVnHmxgCO2O2HMhBsh,TRUE,GLOBALPAY,FALSE
sWexY5O-exkfAP1zSP8TL,TRUE,GLOBALPAY,FALSE
SwfppPCVg8p2ipBLu9Of2,TRUE,GLOBALPAY,FALSE
SWJo25BTshfuMVNslBTiK,TRUE,GLOBALPAY,FALSE
SWmFEnHIHGIZ9fukyplwa,TRUE,GLOBALPAY,FALSE
sWmxy7YmXq5v7a_LcMx2f,TRUE,GLOBALPAY,FALSE
SWnNkUsncHeUhylo56NB1,TRUE,GLOBALPAY,FALSE
sX_xm676ELeWkd4rLndmP,TRUE,GLOBALPAY,FALSE
Sxe5UlaBPAUYFzseMCMJM,TRUE,GLOBALPAY,FALSE
sXiDfTPY-D5RNQ1Dg-0hJ,TRUE,GLOBALPAY,FALSE
sxkBFT-k52DDw7kCElQOM,TRUE,GLOBALPAY,FALSE
sXmzbr9_FLHWCo_iyrIhq,TRUE,GLOBALPAY,FALSE
Sxps1nxtC6rLW332tYzQQ,TRUE,GLOBALPAY,FALSE
sxS5p56SrGVCvB3ds1jy4,TRUE,GLOBALPAY,FALSE
SxVJz3mY3y_ZADLrmlfFc,TRUE,GLOBALPAY,FALSE
sXwiLGSfXOhpi9nfPkSR5,TRUE,GLOBALPAY,FALSE
sXZ-oabJrmr9xGp031Xgy,TRUE,GLOBALPAY,FALSE
Sy0yvVSbSpPbRf0EBApqB,TRUE,GLOBALPAY,FALSE
syGY6pWOIRt0gngWEJCJ2,TRUE,GLOBALPAY,FALSE
sYJOPC4RgdB-fgrsAcJKz,TRUE,GLOBALPAY,FALSE
SYpj0Z9y3fc64siFOH4oA,TRUE,GLOBALPAY,FALSE
Sys1zpKc4mMqJmKxuyS5e,TRUE,GLOBALPAY,FALSE
sYyChNu_NKxtEk_QCRsKt,TRUE,GLOBALPAY,FALSE
sZ-J2mw5bIvfYxWa--kKa,TRUE,GLOBALPAY,FALSE
SZA-2h3CTo7GDd-OgvEf1,TRUE,GLOBALPAY,FALSE
SzChPXRerQLgQ-gqWr1b0,TRUE,GLOBALPAY,FALSE
szfayBKoR3w_BVb6CS3SA,TRUE,GLOBALPAY,FALSE
SzfggOAl-wnuOBaECWFFa,TRUE,GLOBALPAY,FALSE
SZVH250FWFmiRI3NflziA,TRUE,GLOBALPAY,FALSE
t__L5VD6ZdhYPHZFcZxEk,TRUE,GLOBALPAY,FALSE
T_6noTpNmShU26N368ZNS,TRUE,GLOBALPAY,FALSE
T_Mkc8gELgQs-hmQzTTC5,TRUE,GLOBALPAY,FALSE
t-AKbuGTqV4IdOdkekAbo,TRUE,GLOBALPAY,FALSE
t-LrQj4HTPkIX_HS_fay_,TRUE,GLOBALPAY,FALSE
t-PAGQGpVLWhSCTqN8nKK,TRUE,GLOBALPAY,FALSE
t-yD_HiWD82xHGjlcLCiw,TRUE,GLOBALPAY,FALSE
t0eRQmGr4D0Rh_lctSsHJ,TRUE,GLOBALPAY,FALSE
T0TQ-2DynG7BPGvTNNteF,TRUE,GLOBALPAY,FALSE
T193yBcgUdVJyJzo2JOa2,TRUE,GLOBALPAY,FALSE
t1qNYB1cC9UE8Cs3pokLI,TRUE,GLOBALPAY,FALSE
T1QVBjvwU5l1j3Pb-G5zp,TRUE,GLOBALPAY,TRUE
T1z_Ee5X-1SXztVaUQdui,TRUE,GLOBALPAY,FALSE
t2KsfAI0RNMSxY1MSQ1Ph,TRUE,GLOBALPAY,FALSE
t398AviFSz6agnHw-Zohf,TRUE,GLOBALPAY,FALSE
t3IEewcvhXMEe4tScrP3h,TRUE,GLOBALPAY,FALSE
T3rZ5J4udJakUDDUedbSv,TRUE,GLOBALPAY,FALSE
T3VLsDhGQgDKsWvneFV_O,TRUE,GLOBALPAY,FALSE
T3ZeU16f5AMII6SNIyWdL,TRUE,GLOBALPAY,FALSE
t3ZfcCNUIyabqmeEVEpEP,TRUE,GLOBALPAY,FALSE
t4fLpd5dGuk0lTawLr73u,TRUE,GLOBALPAY,FALSE
T4VY6zqO5eybW3l0JT4IN,TRUE,GLOBALPAY,FALSE
T5jxuMlxqdpk_e7q2sSLF,TRUE,GLOBALPAY,FALSE
t5W8W-cu2MK_GNzZkFXuv,TRUE,GLOBALPAY,TRUE
t5ygDOgmAtb2WpYuAnECL,TRUE,GLOBALPAY,FALSE
T6SN4mF8wAj2RabORLeCg,TRUE,GLOBALPAY,FALSE
T7hSHQ0nZdVHqTZrjRCaV,TRUE,GLOBALPAY,FALSE
t7jcfJMycO1crYV8CI6Qm,TRUE,GLOBALPAY,TRUE
T7qBcfEcxho3qK076zxqw,TRUE,GLOBALPAY,FALSE
t7rYqVWNhdfIrEQGQ2wNp,TRUE,GLOBALPAY,FALSE
T7xPuvqheRorPRSl_EURA,TRUE,GLOBALPAY,TRUE
t84fODgQBPfCc3jTj8HaO,TRUE,GLOBALPAY,FALSE
T86-UZyK-CXo6v0uSZlKO,TRUE,GLOBALPAY,FALSE
T8O8Q3QWji57eQX8kL9gL,TRUE,GLOBALPAY,FALSE
t914u8u0ayKaW_j5Vsgbv,TRUE,GLOBALPAY,FALSE
TA7paoBUNm7nUm1pZsC17,TRUE,GLOBALPAY,FALSE
TaEkaJ2Wc9_yFqR5bmsKE,TRUE,GLOBALPAY,FALSE
TahMBpApsLSD2kuR-R1b_,TRUE,GLOBALPAY,FALSE
tANoxw4UWwLDcGHolIWPp,TRUE,GLOBALPAY,FALSE
TAoc__mqxEY7VtcmfbVt9,TRUE,GLOBALPAY,FALSE
tAwDxHvH2rrk84LyWeKdg,TRUE,GLOBALPAY,FALSE
tBDvLfkMMmO-AvucM6plR,TRUE,GLOBALPAY,FALSE
TbU8CTCmwmdWWLmLVTOwt,TRUE,GLOBALPAY,FALSE
TC-ichoCaLE4IDPOEA2aW,TRUE,GLOBALPAY,FALSE
TC2cpP97GriCIUosHh7H4,TRUE,GLOBALPAY,FALSE
tC4gHzZhtovo2Nyskg17z,TRUE,GLOBALPAY,FALSE
tCEARWDjTdNeP7ZL4Qxyp,TRUE,GLOBALPAY,FALSE
TChrwCxDg46glNfB7eq1h,TRUE,GLOBALPAY,FALSE
tCjM1rzxmixxBiZm4Knex,TRUE,GLOBALPAY,FALSE
tco5ZkoI7-PdG7BMryHTc,TRUE,GLOBALPAY,FALSE
TCSl_N-vakc9V7EDD1TGq,TRUE,GLOBALPAY,FALSE
TcVFEWKK3SPeMIaBgx_Ha,TRUE,GLOBALPAY,FALSE
td05qoHlq4Mnx131I3y6J,TRUE,GLOBALPAY,FALSE
td4sHHYC6_n4DocHqalrM,TRUE,GLOBALPAY,FALSE
TDlcWQWWZVDFzH7I1fz7W,TRUE,GLOBALPAY,FALSE
TdTS71qzCAZQjcjukDf7g,TRUE,GLOBALPAY,FALSE
tduwjjD4y-3WYYmS461ry,TRUE,GLOBALPAY,FALSE
tDZtPP4CQiv-d0W4Hcatn,TRUE,GLOBALPAY,FALSE
teAcWqVFEgSktAgcdc0qu,TRUE,GLOBALPAY,FALSE
tEgn-NY7m9VoHgeCD-cM4,TRUE,GLOBALPAY,FALSE
terIGzev_S9HFcvpQQQSE,TRUE,GLOBALPAY,FALSE
TESENDiE3aHyERn1Z_l7O,TRUE,GLOBALPAY,FALSE
tF_uzgaTWIfG_JIw3dY1L,TRUE,GLOBALPAY,FALSE
tF3sbRivEjPzbt2RcZh3X,TRUE,GLOBALPAY,FALSE
tf6gPH-QN9ZKM7zXQ0IVz,TRUE,GLOBALPAY,FALSE
tfa4Z4mgmWvFttF-gpqT_,TRUE,GLOBALPAY,TRUE
tfB40LvFSndXwK7waMGwu,TRUE,GLOBALPAY,FALSE
TFK6RKlNKY-LNSyRryexq,TRUE,GLOBALPAY,FALSE
tGoruQOZ0nLN_XJObgHbk,TRUE,GLOBALPAY,FALSE
tGvs6G--pye9CZ5C1Vze5,TRUE,GLOBALPAY,FALSE
tH0vok6G0HZNqVR6VKFb6,TRUE,GLOBALPAY,FALSE
tH1Cj2gE7HMR4ylS9aohr,TRUE,GLOBALPAY,FALSE
Ti6knnWsay_v1eMbc7_1J,TRUE,GLOBALPAY,FALSE
tIcB2d7rGuIw00p3bXfOS,TRUE,GLOBALPAY,FALSE
tIE4xmcJbzqru0aV_bC9R,TRUE,GLOBALPAY,FALSE
TIrB1CCkm-qatnFExmR3g,TRUE,GLOBALPAY,FALSE
TIUWwZy-FtWBaW7-p4-pU,TRUE,GLOBALPAY,FALSE
TiUzlLAggkTCdHq_GUfP6,TRUE,GLOBALPAY,TRUE
Tiw8nhMHO8bydYLbeUZHy,TRUE,GLOBALPAY,FALSE
tIWdtJacrqTZDa0IaZDV0,TRUE,GLOBALPAY,FALSE
Tixo_1x331yf5-G3g_HDA,TRUE,GLOBALPAY,FALSE
tje-eRV3peikAKUMi6Nwt,TRUE,GLOBALPAY,FALSE
TjhdSk3B9ZnYrsWfC1Dhx,TRUE,GLOBALPAY,FALSE
tjNAeMGBCZ1b4dTLfoYpu,TRUE,GLOBALPAY,FALSE
TjS4Xa1conI88CgFNdUqm,TRUE,GLOBALPAY,FALSE
tjSx7HYSNFnrye-CgCh19,TRUE,GLOBALPAY,FALSE
tJvYVvpkoAXRHv4_lWMQc,TRUE,GLOBALPAY,FALSE
TK3fo8rlVJg_2gGiG8gys,TRUE,GLOBALPAY,TRUE
tkZRhfs2vwhfMa0rPCb2M,TRUE,GLOBALPAY,FALSE
Tl_3aa87OIhGSFvxqNdAQ,TRUE,GLOBALPAY,FALSE
TL3rQYqRVn50G01IKMdwb,TRUE,GLOBALPAY,FALSE
TL5Eh_nAIPkoX4BuJ1BK0,TRUE,GLOBALPAY,FALSE
Tl6_WUc0-pVsvVThYG7IK,TRUE,GLOBALPAY,FALSE
tlefqSyNdyRX8nc59j3Dg,TRUE,GLOBALPAY,FALSE
tlkdSGo1SpIoJtrNSmEaO,TRUE,GLOBALPAY,FALSE
TlmEMugFZqG5LLyb_lHqo,TRUE,GLOBALPAY,FALSE
tLmLd79YnDtz8KZDcf773,TRUE,GLOBALPAY,FALSE
tLTNBLtOdah7wrVnKbN79,TRUE,GLOBALPAY,FALSE
TlwaN2uswltuEb6NmRQ4Q,TRUE,GLOBALPAY,FALSE
tm9c214jKmnbudRArJqTp,TRUE,GLOBALPAY,FALSE
tMEiuVP2Df92rRYBOVXoe,TRUE,GLOBALPAY,FALSE
tMl-wV-udOtmUogYs0IPS,TRUE,GLOBALPAY,FALSE
Tmr2ketIY92t70ToTDczv,TRUE,GLOBALPAY,FALSE
TMUBqQTsp71Lt3PgM_q94,TRUE,GLOBALPAY,FALSE
TnqIlx1UReDRN0HX4AlBG,TRUE,GLOBALPAY,FALSE
tOClN5zRmeMhifdlBhWG7,TRUE,GLOBALPAY,TRUE
TOOMyMUOsxdZX1mlhhfGx,TRUE,GLOBALPAY,FALSE
tosUfkGzIuwKLPp8vDqT7,TRUE,GLOBALPAY,FALSE
tOWG5-GWmFj4lGnT12VfY,TRUE,GLOBALPAY,FALSE
tozvRBO5FNytmrkaWCr7i,TRUE,GLOBALPAY,FALSE
tp-iRe69YzJRy8PFjW058,TRUE,GLOBALPAY,FALSE
tPekAhQyWUoUXXYmOjLo-,TRUE,GLOBALPAY,TRUE
TppQ3-cJZeSjm3Wb0nWgo,TRUE,GLOBALPAY,FALSE
tpVw-XnEzBmGIrMUkpxnx,TRUE,GLOBALPAY,FALSE
TQ4wVqtJAuW1WgWEYTxdu,TRUE,GLOBALPAY,FALSE
tQcuXbFtNmBWwziWGgO6X,TRUE,GLOBALPAY,FALSE
tqjHaHcgGYPpLBoKfoebA,TRUE,GLOBALPAY,FALSE
TqnWDs6lrHolBinZOgsO5,TRUE,GLOBALPAY,FALSE
Tqp86K9hDRqmNtsfY7O0H,TRUE,GLOBALPAY,FALSE
TQr7cmesQcePl7-LKSJ0y,TRUE,GLOBALPAY,FALSE
TqtCJEV7bXvfZAIgc_TIU,TRUE,GLOBALPAY,FALSE
tr3SaOA0xazVamOIPs-4z,TRUE,GLOBALPAY,FALSE
tRIPN4BIdjjxdejtdMEEY,TRUE,GLOBALPAY,FALSE
trkywp9o9wXqi_6MgLo5-,TRUE,GLOBALPAY,FALSE
trPMoakv9nUfNViW3EEkT,TRUE,GLOBALPAY,FALSE
TrqJc0sVNzFZmYEJPKYWW,TRUE,GLOBALPAY,FALSE
TrsqJTpNIzhwrGwGikbfF,TRUE,GLOBALPAY,FALSE
TrwiOLxOdmWK8sQc9VzP8,TRUE,GLOBALPAY,FALSE
trZuZJbETGwPUTiXhQhc9,TRUE,GLOBALPAY,FALSE
Ts-tVH_eRNHBISg5rEpv8,TRUE,GLOBALPAY,FALSE
Ts5G4In7peiCtNCboJHdU,TRUE,GLOBALPAY,FALSE
Ts66xQbkbrMtWsuRD653n,TRUE,GLOBALPAY,FALSE
tsA9kjv_tDx0hub2D0WEw,TRUE,GLOBALPAY,FALSE
TSFT6NC6nrHoc3pF7P1fX,TRUE,GLOBALPAY,FALSE
TSL-8ln2wstXso9DSU7JA,TRUE,GLOBALPAY,FALSE
tSmdJvOis32ElhR3GNI1C,TRUE,GLOBALPAY,FALSE
tSoSaRM56AkGmkkpQgOVM,TRUE,GLOBALPAY,FALSE
tsq5UwTE3yDHJc8inDLi3,TRUE,GLOBALPAY,FALSE
TsVBr3A154OVRRCxvnIh6,TRUE,GLOBALPAY,FALSE
tSX5d6EnbEOXZG31vvVt_,TRUE,GLOBALPAY,FALSE
tT3jiaeXwF4QMGz_-eg4W,TRUE,GLOBALPAY,FALSE
tTGml3LzfxIC81jN7vB-a,TRUE,GLOBALPAY,FALSE
ttpD2Va4p-y55QWTDz0qy,TRUE,GLOBALPAY,FALSE
Ttrec2eZkXJvo4it3B-Qz,TRUE,GLOBALPAY,FALSE
tTUGZuaHPPOYoGq_uc_sh,TRUE,GLOBALPAY,FALSE
TU8HgJD9FZF8UpwV5jeh4,TRUE,GLOBALPAY,FALSE
tuKInqz8IuOa7HMd0733J,TRUE,GLOBALPAY,FALSE
TV-rYDtAhm8d5_dGgab_H,TRUE,GLOBALPAY,FALSE
tV7ZHXz-t8Lbx9gRkC5vK,TRUE,GLOBALPAY,FALSE
tvf3B2lpwz0ulrnk1-yhS,TRUE,GLOBALPAY,TRUE
TvG399_uupmzWzlKy8i1c,TRUE,GLOBALPAY,FALSE
tvPLaZHwhPuWzeTTX0Ok1,TRUE,GLOBALPAY,FALSE
tVx0oEzq34LzjZJ-IPbgx,TRUE,GLOBALPAY,FALSE
twn2FGLmQ6baCdXC10aRn,TRUE,GLOBALPAY,FALSE
tWZ4IcZJjB927ODVQkRNz,TRUE,GLOBALPAY,FALSE
TXBEybe147w7-jc6n8XT2,TRUE,GLOBALPAY,FALSE
TXIITc8qR9kDHsEOE4C4R,TRUE,GLOBALPAY,FALSE
TY89TVQhQQVKagZ9Klakg,TRUE,GLOBALPAY,FALSE
tYJONmRbItUcixpN4sT9h,TRUE,GLOBALPAY,FALSE
TyL_fW0uQtJZpj2GiXp9D,TRUE,GLOBALPAY,FALSE
tYNxKOt5TI_fN1uvF6wd7,TRUE,GLOBALPAY,FALSE
tYXxea4JLDVOruVZgqtAG,TRUE,GLOBALPAY,FALSE
TZ0hw3nN5YBUDR_CgLs_V,TRUE,GLOBALPAY,FALSE
tz0M2MLZss9p1sLriyX72,TRUE,GLOBALPAY,FALSE
TzbTDXH-a0AgFlU67AAGd,TRUE,GLOBALPAY,FALSE
tZgcWpllV0Efn2-qNINha,TRUE,GLOBALPAY,FALSE
tZtnpcRecQ4Qk-jLcRoJK,TRUE,GLOBALPAY,FALSE
u__VQZMBkWgn8iba1qAHG,TRUE,GLOBALPAY,FALSE
u_fYt3tfREx6Tk-cDnrOl,TRUE,GLOBALPAY,FALSE
U_PQEo91YGEbJJPCRDjsf,TRUE,GLOBALPAY,FALSE
u_RXZdGxbv5uCnbOAoGeh,TRUE,GLOBALPAY,FALSE
u_wvEnnLiaDlM5iQQpDKQ,TRUE,GLOBALPAY,FALSE
U--nB1N6Z0tvn_8gAa_IC,TRUE,GLOBALPAY,TRUE
U-4gWekUSDpp1IlEehEI5,TRUE,GLOBALPAY,FALSE
u-6HGanEgT_lhBAE06dDi,TRUE,GLOBALPAY,FALSE
u-CgRzHUWpPulDfE0uAb_,TRUE,GLOBALPAY,FALSE
U-dwLLLdwsgD1bBtjYbY-,TRUE,GLOBALPAY,FALSE
U-i9ZinW1PGGY4FUMsaM9,TRUE,GLOBALPAY,FALSE
u-IgrSBn8Ay-jFR433jcY,TRUE,GLOBALPAY,FALSE
U-mv4go9fxums_jHmAGBu,TRUE,GLOBALPAY,FALSE
U-Tio4mImVVefnsZb6qgH,TRUE,GLOBALPAY,FALSE
U0-irCmtO9SiGJuYoTZA3,TRUE,GLOBALPAY,FALSE
u074NokLFTdrfigazg7uZ,TRUE,GLOBALPAY,FALSE
u0hrgJYWJYyJa764sUBla,TRUE,GLOBALPAY,FALSE
u0va9lawEA_iqTME_zIal,TRUE,GLOBALPAY,FALSE
U1_aFy9esrxH6EkmEMplH,TRUE,GLOBALPAY,FALSE
u2-cBekpuoDNFT6CSenbV,TRUE,GLOBALPAY,FALSE
u233cPc3wWp1-7bk7GbyY,TRUE,GLOBALPAY,FALSE
U2INzO_ggDrPxm86kHz6l,TRUE,GLOBALPAY,FALSE
U2NjaiO_fZ6K_w0qVVBOI,TRUE,GLOBALPAY,FALSE
u2PR9A_OvvBsJ7HsAfHdw,TRUE,GLOBALPAY,FALSE
u2PZpq92hsoe0-FFqPtx7,TRUE,GLOBALPAY,FALSE
U2Tu7goy4lEeNHL1xhVu3,TRUE,GLOBALPAY,FALSE
U2v_RhPWaHfGrB6myo7As,TRUE,GLOBALPAY,FALSE
U2yaWO7WRLii0qwPjkb2_,TRUE,GLOBALPAY,FALSE
u3_1-7Z16ShG5gRwTjlPy,TRUE,GLOBALPAY,FALSE
u36L51Lf7VDHDfnQrsI2u,TRUE,GLOBALPAY,FALSE
u3TPHgBHV_SkKfM6dcGZB,TRUE,GLOBALPAY,FALSE
U3UJQPSIRolivU0tSAMo6,TRUE,GLOBALPAY,FALSE
u3YY08EBnIhR2WReKehnY,TRUE,GLOBALPAY,FALSE
U3zrQGPGrjrkM64kA-VG5,TRUE,GLOBALPAY,FALSE
U4aDYO0u3aeTANV9kcBex,TRUE,GLOBALPAY,FALSE
U4ZVFUGOP8jRVej-NPeQR,TRUE,GLOBALPAY,FALSE
U5qq0QvFNlnSX4xybypRO,TRUE,GLOBALPAY,FALSE
U6IYSmKpBvzV63pCAwOkL,TRUE,GLOBALPAY,FALSE
u7AHVunQcsZa4-24CKLSa,TRUE,GLOBALPAY,FALSE
U7wyBLkUGATJ2FRLZR-xF,TRUE,GLOBALPAY,FALSE
u7zsHTYUHYEiXS56rRVTf,TRUE,GLOBALPAY,FALSE
u88jCA3leQyktpM0skj-v,TRUE,GLOBALPAY,FALSE
U8VBbbWcqVL0heiiHCX9k,TRUE,GLOBALPAY,FALSE
u9hICqF3OmZ3UjfXIrL6w,TRUE,GLOBALPAY,FALSE
U9pgjLnf2DFVZD2R7QQee,TRUE,GLOBALPAY,FALSE
U9v4rOkLl6XwzwDOdqYsZ,TRUE,GLOBALPAY,TRUE
uAP4xznAmKS7Mw-yEF9pc,TRUE,GLOBALPAY,FALSE
UBFqS8UaomOMsf1JzXhGK,TRUE,GLOBALPAY,FALSE
UBjW75k0-qom55dIVtVCQ,TRUE,GLOBALPAY,FALSE
UbOE9V0_lEDzOgQjlZkr_,TRUE,GLOBALPAY,FALSE
UbTGVhCMKbd3Hwooll8jH,TRUE,GLOBALPAY,FALSE
UBUFqJ-ETTBnaC8H14gwG,TRUE,GLOBALPAY,FALSE
uC3T4-3sQdmdEdDG5sWgG,TRUE,GLOBALPAY,FALSE
UcGw3wIzKNwFj59x4PHGm,TRUE,GLOBALPAY,FALSE
uCkisoOn2MxAudEjAla3l,TRUE,GLOBALPAY,FALSE
UCNTNq1ser7nTRlFmCit0,TRUE,GLOBALPAY,FALSE
UCpYQ57DpcVALtycpDwHU,TRUE,GLOBALPAY,FALSE
ucuSzHnCaEVsyeN2Z6oL7,TRUE,GLOBALPAY,FALSE
UcwJFlr2BZ-pDlvO3fAj3,TRUE,GLOBALPAY,FALSE
UD1F3dZBlF02pgUeJu8JU,TRUE,GLOBALPAY,FALSE
